Lane,Date,Time,Scheduled volume,Slam volume
EWR4->BOS5,8/1/2018,21:00 EDT,5303.74138,2718.34935
EWR4->BOS5,8/1/2018,22:00 EDT,5433.39299,3692.4853
EWR4->BOS5,8/1/2018,23:00 EDT,5468.67501,4688.18106
EWR4->BOS5,8/2/2018,00:00 EDT,5475.8654,5076.69588
EWR4->BOS5,8/2/2018,01:00 EDT,5466.84188,5386.4357
EWR4->BOS5,8/2/2018,02:00 EDT,5452.92086,5396.587
EWR4->BOS5,8/2/2018,03:00 EDT,5432.2351,5395.39606
EWR4->BOS5,8/2/2018,04:00 EDT,1059.29235,178.087557
EWR4->BOS5,8/2/2018,05:00 EDT,1078.23229,188.13751
EWR4->BOS5,8/2/2018,06:00 EDT,1158.86136,188.13751
EWR4->BOS5,8/2/2018,07:00 EDT,1306.22997,234.579154
EWR4->BOS5,8/2/2018,08:00 EDT,1526.7965,349.139591
EWR4->BOS5,8/2/2018,09:00 EDT,1768.44192,412.42814
EWR4->BOS5,8/2/2018,10:00 EDT,1951.42226,554.278497
EWR4->BOS5,8/2/2018,11:00 EDT,2083.08223,634.999766
EWR4->BOS5,8/2/2018,12:00 EDT,2211.3959,670.15041
EWR4->BOS5,8/2/2018,13:00 EDT,2380.97764,821.263934
EWR4->BOS5,8/2/2018,14:00 EDT,2538.49321,923.084878
EWR4->BOS5,8/2/2018,15:00 EDT,2683.30946,1095.44885
EWR4->BOS5,8/2/2018,16:00 EDT,2816.76805,1483.31306
EWR4->BOS5,8/2/2018,17:00 EDT,3015.06343,1786.90245
EWR4->BOS5,8/2/2018,18:00 EDT,3172.67171,1997.13855
EWR4->BOS5,8/2/2018,19:00 EDT,3442.20086,2266.37638
EWR4->BOS5,8/2/2018,20:00 EDT,3592.65904,2660.29942
EWR4->BOS5,8/2/2018,21:00 EDT,3607.01849,3069.44031
EWR4->BOS5,8/2/2018,22:00 EDT,3629.71709,3399.18737
EWR4->BOS5,8/2/2018,23:00 EDT,3625.23875,3505.20792
EWR4->BOS5,8/3/2018,00:00 EDT,3632.92641,3559.22942
EWR4->BOS5,8/3/2018,01:00 EDT,3635.19801,3607.87691
EWR4->BOS5,8/3/2018,02:00 EDT,3625.35544,3608.6841
EWR4->BOS5,8/3/2018,03:00 EDT,3624.94718,3608.57162
EWR4->BOS5,8/3/2018,04:00 EDT,1145.29223,396.624429
EWR4->BOS5,8/3/2018,05:00 EDT,1176.20768,409.004106
EWR4->BOS5,8/3/2018,06:00 EDT,1218.98746,409.004106
EWR4->BOS5,8/3/2018,07:00 EDT,1377.44263,520.434124
EWR4->BOS5,8/3/2018,08:00 EDT,1692.25514,800.754324
EWR4->BOS5,8/3/2018,09:00 EDT,1942.81713,989.02932
EWR4->BOS5,8/3/2018,10:00 EDT,2186.51357,1227.3119
EWR4->BOS5,8/3/2018,11:00 EDT,2466.43091,1508.26441
EWR4->BOS5,8/3/2018,12:00 EDT,2659.53099,1555.06095
EWR4->BOS5,8/3/2018,13:00 EDT,2879.01205,1727.91714
EWR4->BOS5,8/3/2018,14:00 EDT,3061.64456,1974.73031
EWR4->BOS5,8/3/2018,15:00 EDT,3255.4795,2113.65989
EWR4->BOS5,8/3/2018,16:00 EDT,3514.7585,2448.4673
EWR4->BOS5,8/3/2018,17:00 EDT,3743.26014,2736.95248
EWR4->BOS5,8/3/2018,18:00 EDT,3975.93933,2838.90693
EWR4->BOS5,8/3/2018,19:00 EDT,4166.18829,3206.98079
EWR4->BOS5,8/3/2018,20:00 EDT,4375.33514,3830.18233
EWR4->BOS5,8/3/2018,21:00 EDT,4643.61326,4155.4264
EWR4->BOS5,8/3/2018,22:00 EDT,4837.50794,4590.51394
EWR4->BOS5,8/3/2018,23:00 EDT,4954.2242,4890.2281
EWR4->BOS5,8/4/2018,00:00 EDT,5167.75412,5134.0328
EWR4->BOS5,8/4/2018,01:00 EDT,5417.27434,5397.91759
EWR4->BOS5,8/4/2018,02:00 EDT,5427.22464,5408.77661
EWR4->BOS5,8/4/2018,03:00 EDT,5426.75505,5408.77661
EWR4->BOS5,8/4/2018,04:00 EDT,1575.24055,354.406595
EWR4->BOS5,8/4/2018,05:00 EDT,1596.78065,369.391034
EWR4->BOS5,8/4/2018,06:00 EDT,1648.89349,369.391034
EWR4->BOS5,8/4/2018,07:00 EDT,1779.68767,440.818284
EWR4->BOS5,8/4/2018,08:00 EDT,1993.87191,657.345102
EWR4->BOS5,8/4/2018,09:00 EDT,2197.54303,767.850619
EWR4->BOS5,8/4/2018,10:00 EDT,2442.01623,965.450456
EWR4->BOS5,8/4/2018,11:00 EDT,2585.91987,1144.65833
EWR4->BOS5,8/4/2018,12:00 EDT,2636.00091,1190.78396
EWR4->BOS5,8/4/2018,13:00 EDT,2998.20048,1489.80571
EWR4->BOS5,8/4/2018,14:00 EDT,3244.25312,1810.33119
EWR4->BOS5,8/4/2018,15:00 EDT,3436.59576,1946.69706
EWR4->BOS5,8/4/2018,16:00 EDT,3544.47938,2134.29702
EWR4->BOS5,8/4/2018,17:00 EDT,3720.57375,2437.22014
EWR4->BOS5,8/4/2018,18:00 EDT,3980.21294,2632.75386
EWR4->BOS5,8/4/2018,19:00 EDT,4191.49283,2981.35372
EWR4->BOS5,8/4/2018,20:00 EDT,4456.65174,3457.68193
EWR4->BOS5,8/4/2018,21:00 EDT,4734.44554,3799.1023
EWR4->BOS5,8/4/2018,22:00 EDT,4852.74332,4372.25049
EWR4->BOS5,8/4/2018,23:00 EDT,4900.05548,4715.17526
EWR4->BOS5,8/5/2018,00:00 EDT,5009.84869,4922.93489
EWR4->BOS5,8/5/2018,01:00 EDT,5215.26704,5178.89238
EWR4->BOS5,8/5/2018,02:00 EDT,5298.66814,5268.98741
EWR4->BOS5,8/5/2018,03:00 EDT,5292.49016,5266.82779
EWR4->BOS5,8/5/2018,04:00 EDT,1305.37181,317.214124
EWR4->BOS5,8/5/2018,05:00 EDT,1329.1403,318.140951
EWR4->BOS5,8/5/2018,06:00 EDT,1399.99879,318.140951
EWR4->BOS5,8/5/2018,07:00 EDT,1507.8395,339.962299
EWR4->BOS5,8/5/2018,08:00 EDT,1668.60766,450.264321
EWR4->BOS5,8/5/2018,09:00 EDT,1802.68284,523.710368
EWR4->BOS5,8/5/2018,10:00 EDT,1956.6726,648.637959
EWR4->BOS5,8/5/2018,11:00 EDT,2146.49007,867.240428
EWR4->BOS5,8/5/2018,12:00 EDT,2290.0642,918.264857
EWR4->BOS5,8/5/2018,13:00 EDT,2448.49656,1173.81208
EWR4->BOS5,8/5/2018,14:00 EDT,2641.28581,1388.36174
EWR4->BOS5,8/5/2018,15:00 EDT,2842.03978,1536.62129
EWR4->BOS5,8/5/2018,16:00 EDT,3079.69217,1800.47675
EWR4->BOS5,8/5/2018,17:00 EDT,3263.32807,2064.47112
EWR4->BOS5,8/5/2018,18:00 EDT,3462.30405,2164.10039
EWR4->BOS5,8/5/2018,19:00 EDT,3790.89824,2561.27159
EWR4->BOS5,8/5/2018,20:00 EDT,4191.31974,2937.76195
EWR4->BOS5,8/5/2018,21:00 EDT,4627.17939,3239.14263
EWR4->BOS5,8/5/2018,22:00 EDT,4799.90482,3805.1197
EWR4->BOS5,8/5/2018,23:00 EDT,4814.90739,4314.59749
EWR4->BOS5,8/6/2018,00:00 EDT,4821.00286,4508.79256
EWR4->BOS5,8/6/2018,01:00 EDT,4892.20063,4842.00908
EWR4->BOS5,8/6/2018,02:00 EDT,4941.28617,4905.00382
EWR4->BOS5,8/6/2018,03:00 EDT,4938.17585,4904.86242
EWR4->BOS5,8/6/2018,04:00 EDT,934.807244,137.115028
EWR4->BOS5,8/6/2018,05:00 EDT,917.423906,140.232285
EWR4->BOS5,8/6/2018,06:00 EDT,949.442576,140.232285
EWR4->BOS5,8/6/2018,07:00 EDT,1059.4224,163.121031
EWR4->BOS5,8/6/2018,08:00 EDT,1158.91044,195.73221
EWR4->BOS5,8/6/2018,09:00 EDT,1275.38962,208.649779
EWR4->BOS5,8/6/2018,10:00 EDT,1380.42465,223.637455
EWR4->BOS5,8/6/2018,11:00 EDT,1572.12764,248.310405
EWR4->BOS5,8/6/2018,12:00 EDT,1729.82291,261.194734
EWR4->BOS5,8/6/2018,13:00 EDT,1765.64714,293.512617
EWR4->BOS5,8/6/2018,14:00 EDT,1790.48337,357.115105
EWR4->BOS5,8/6/2018,15:00 EDT,1791.49471,428.698879
EWR4->BOS5,8/6/2018,16:00 EDT,1764.95908,570.575988
EWR4->BOS5,8/6/2018,17:00 EDT,1760.64163,755.596929
EWR4->BOS5,8/6/2018,18:00 EDT,1780.46358,844.836684
EWR4->BOS5,8/6/2018,19:00 EDT,1806.40523,1059.74971
EWR4->BOS5,8/6/2018,20:00 EDT,1805.89425,1248.41921
EWR4->BOS5,8/6/2018,21:00 EDT,1807.53251,1392.24578
EWR4->BOS5,8/6/2018,22:00 EDT,1808.41741,1606.89803
EWR4->BOS5,8/6/2018,23:00 EDT,1806.94495,1688.60442
EWR4->BOS5,8/7/2018,00:00 EDT,1810.65423,1736.21171
EWR4->BOS5,8/7/2018,01:00 EDT,1816.16901,1794.1384
EWR4->BOS5,8/7/2018,02:00 EDT,1816.94365,1800.54399
EWR4->BOS5,8/7/2018,03:00 EDT,1808.61448,1800.24484
EWR4->BOS5,8/7/2018,04:00 EDT,1650.8401,144.009074
EWR4->BOS5,8/7/2018,05:00 EDT,1659.68235,147.606805
EWR4->BOS5,8/7/2018,06:00 EDT,1723.48532,147.606805
EWR4->BOS5,8/7/2018,07:00 EDT,1858.19716,197.224361
EWR4->BOS5,8/7/2018,08:00 EDT,2015.14478,271.259757
EWR4->BOS5,8/7/2018,09:00 EDT,2217.30022,276.586564
EWR4->BOS5,8/7/2018,10:00 EDT,2396.5609,295.643336
EWR4->BOS5,8/7/2018,11:00 EDT,2522.46457,328.961314
EWR4->BOS5,8/7/2018,12:00 EDT,2696.39665,339.17237
EWR4->BOS5,8/7/2018,13:00 EDT,2818.42779,378.468186
EWR4->BOS5,8/7/2018,14:00 EDT,2878.23765,446.692586
EWR4->BOS5,8/7/2018,15:00 EDT,3063.1566,574.859248
EWR4->BOS5,8/7/2018,16:00 EDT,3248.20923,760.33531
EWR4->BOS5,8/7/2018,17:00 EDT,3403.5966,1149.17955
EWR4->BOS5,8/7/2018,18:00 EDT,3588.30591,1319.92044
EWR4->BOS5,8/7/2018,19:00 EDT,3924.52175,1799.98743
EWR4->BOS5,8/7/2018,20:00 EDT,4265.16509,2315.38117
EWR4->BOS5,8/7/2018,21:00 EDT,4720.99186,2636.01699
EWR4->BOS5,8/7/2018,22:00 EDT,4823.99288,3657.44393
EWR4->BOS5,8/7/2018,23:00 EDT,4829.22319,4321.50188
EWR4->BOS5,8/8/2018,00:00 EDT,4849.45816,4530.85478
EWR4->BOS5,8/8/2018,01:00 EDT,4901.27683,4869.95945
EWR4->BOS5,8/8/2018,02:00 EDT,4938.73034,4917.42915
EWR4->BOS5,8/8/2018,03:00 EDT,4938.03973,4917.42915
EWR4->BOS5,8/8/2018,04:00 EDT,1916.50751,263.977507
EWR4->BOS5,8/8/2018,05:00 EDT,1951.86352,268.751126
EWR4->BOS5,8/8/2018,06:00 EDT,1988.19869,268.939397
EWR4->BOS5,8/8/2018,07:00 EDT,2123.17024,304.386336
EWR4->BOS5,8/8/2018,08:00 EDT,2301.60831,375.595652
EWR4->BOS5,8/8/2018,09:00 EDT,2561.82531,448.959058
EWR4->BOS5,8/8/2018,10:00 EDT,2738.67839,591.017458
EWR4->BOS5,8/8/2018,11:00 EDT,2943.32127,768.373527
EWR4->BOS5,8/8/2018,12:00 EDT,3166.15585,842.618453
EWR4->BOS5,8/8/2018,13:00 EDT,3390.20958,948.523357
EWR4->BOS5,8/8/2018,14:00 EDT,3669.44483,1075.22036
EWR4->BOS5,8/8/2018,15:00 EDT,3939.71209,1265.04242
EWR4->BOS5,8/8/2018,16:00 EDT,4191.86656,1505.93059
EWR4->BOS5,8/8/2018,17:00 EDT,4376.04289,1689.76911
EWR4->BOS5,8/8/2018,18:00 EDT,4565.27717,1865.38145
EWR4->BOS5,8/8/2018,19:00 EDT,4838.21088,2342.05732
EWR4->BOS5,8/8/2018,20:00 EDT,5147.89546,3239.13588
EWR4->BOS5,8/8/2018,21:00 EDT,5445.13105,3752.78812
EWR4->BOS5,8/8/2018,22:00 EDT,5472.05553,4486.57815
EWR4->BOS5,8/8/2018,23:00 EDT,5485.06953,4954.78667
EWR4->BOS5,8/9/2018,00:00 EDT,5494.63538,5152.15507
EWR4->BOS5,8/9/2018,01:00 EDT,5508.34096,5380.83762
EWR4->BOS5,8/9/2018,02:00 EDT,5506.70129,5388.56934
EWR4->BOS5,8/9/2018,03:00 EDT,5502.4402,5388.0504
EWR4->BOS5,8/9/2018,04:00 EDT,925.409547,163.235285
EWR4->BOS5,8/9/2018,05:00 EDT,968.20872,170.177071
EWR4->BOS5,8/9/2018,06:00 EDT,1021.35431,170.177071
EWR4->BOS5,8/9/2018,07:00 EDT,1159.49216,229.229476
EWR4->BOS5,8/9/2018,08:00 EDT,1374.18033,372.365486
EWR4->BOS5,8/9/2018,09:00 EDT,1619.31521,483.741333
EWR4->BOS5,8/9/2018,10:00 EDT,1954.20743,773.22035
EWR4->BOS5,8/9/2018,11:00 EDT,2203.78932,1006.98031
EWR4->BOS5,8/9/2018,12:00 EDT,2379.29746,1053.56434
EWR4->BOS5,8/9/2018,13:00 EDT,2555.83746,1163.03368
EWR4->BOS5,8/9/2018,14:00 EDT,2850.70098,1449.6009
EWR4->BOS5,8/9/2018,15:00 EDT,3041.86818,1595.98019
EWR4->BOS5,8/9/2018,16:00 EDT,3186.53308,1819.794
EWR4->BOS5,8/9/2018,17:00 EDT,3331.87087,2053.10172
EWR4->BOS5,8/9/2018,18:00 EDT,3486.30484,2138.65919
EWR4->BOS5,8/9/2018,19:00 EDT,3762.03723,2532.05298
EWR4->BOS5,8/9/2018,20:00 EDT,4083.68414,2910.28339
EWR4->BOS5,8/9/2018,21:00 EDT,4448.79142,3267.48465
EWR4->BOS5,8/9/2018,22:00 EDT,4585.71256,3907.45689
EWR4->BOS5,8/9/2018,23:00 EDT,4607.89677,4269.05822
EWR4->BOS5,8/10/2018,00:00 EDT,4622.3093,4369.06595
EWR4->BOS5,8/10/2018,01:00 EDT,4669.86832,4554.2208
EWR4->BOS5,8/10/2018,02:00 EDT,4759.21095,4650.05838
EWR4->BOS5,8/10/2018,03:00 EDT,4755.9659,4650.05838
EWR4->BOS5,8/10/2018,04:00 EDT,563.68674,137.654645
EWR4->BOS5,8/10/2018,05:00 EDT,594.102923,139.167975
EWR4->BOS5,8/10/2018,06:00 EDT,632.221126,139.167975
EWR4->BOS5,8/10/2018,07:00 EDT,755.447719,187.032307
EWR4->BOS5,8/10/2018,08:00 EDT,951.913403,286.832009
EWR4->BOS5,8/10/2018,09:00 EDT,1126.49102,372.541654
EWR4->BOS5,8/10/2018,10:00 EDT,1289.01581,445.210298
EWR4->BOS5,8/10/2018,11:00 EDT,1433.86169,536.166561
EWR4->BOS5,8/10/2018,12:00 EDT,1570.05384,570.359187
EWR4->BOS5,8/10/2018,13:00 EDT,1769.08851,811.459264
EWR4->BOS5,8/10/2018,14:00 EDT,1944.14401,1008.7295
EWR4->BOS5,8/10/2018,15:00 EDT,2141.28565,1169.39422
EWR4->BOS5,8/10/2018,16:00 EDT,2312.91166,1384.18883
EWR4->BOS5,8/10/2018,17:00 EDT,2542.52865,1665.94975
EWR4->BOS5,8/10/2018,18:00 EDT,2734.18138,1752.07455
EWR4->BOS5,8/10/2018,19:00 EDT,2929.67909,2101.63835
EWR4->BOS5,8/10/2018,20:00 EDT,3138.93311,2583.58072
EWR4->BOS5,8/10/2018,21:00 EDT,3372.87084,2886.12168
EWR4->BOS5,8/10/2018,22:00 EDT,3437.24314,3193.7521
EWR4->BOS5,8/10/2018,23:00 EDT,3502.18217,3381.98898
EWR4->BOS5,8/11/2018,00:00 EDT,3654.37845,3559.83867
EWR4->BOS5,8/11/2018,01:00 EDT,3657.57086,3573.57284
EWR4->BOS5,8/11/2018,02:00 EDT,3657.67111,3574.45515
EWR4->BOS5,8/11/2018,03:00 EDT,3656.33766,3574.33381
EWR4->BOS5,8/11/2018,04:00 EDT,1925.36508,512.375918
EWR4->BOS5,8/11/2018,05:00 EDT,1956.77459,527.086566
EWR4->BOS5,8/11/2018,06:00 EDT,1994.8907,527.086566
EWR4->BOS5,8/11/2018,07:00 EDT,2096.43529,632.218538
EWR4->BOS5,8/11/2018,08:00 EDT,2345.16353,883.585228
EWR4->BOS5,8/11/2018,09:00 EDT,2604.07489,1045.59849
EWR4->BOS5,8/11/2018,10:00 EDT,2881.45931,1325.7354
EWR4->BOS5,8/11/2018,11:00 EDT,3295.64745,1674.24623
EWR4->BOS5,8/11/2018,12:00 EDT,3554.2935,1792.62661
EWR4->BOS5,8/11/2018,13:00 EDT,3966.70512,2218.08276
EWR4->BOS5,8/11/2018,14:00 EDT,4335.13842,2644.75925
EWR4->BOS5,8/11/2018,15:00 EDT,4546.07399,2823.40892
EWR4->BOS5,8/11/2018,16:00 EDT,4752.61163,3044.98665
EWR4->BOS5,8/11/2018,17:00 EDT,4928.37074,3283.78071
EWR4->BOS5,8/11/2018,18:00 EDT,5151.59896,3387.85843
EWR4->BOS5,8/11/2018,19:00 EDT,5364.41336,3819.03391
EWR4->BOS5,8/11/2018,20:00 EDT,5434.10857,4392.23237
EWR4->BOS5,8/11/2018,21:00 EDT,5455.18561,4680.79923
EWR4->BOS5,8/11/2018,22:00 EDT,5461.42301,4953.71311
EWR4->BOS5,8/11/2018,23:00 EDT,5418.12883,5067.11242
EWR4->BOS5,8/12/2018,00:00 EDT,5423.36225,5109.94775
EWR4->BOS5,8/12/2018,01:00 EDT,5433.45541,5145.60662
EWR4->BOS5,8/12/2018,02:00 EDT,5449.21034,5166.94685
EWR4->BOS5,8/12/2018,03:00 EDT,5449.08082,5166.84343
EWR4->BOS5,8/12/2018,04:00 EDT,1622.1347,223.152496
EWR4->BOS5,8/12/2018,05:00 EDT,1629.72558,233.300921
EWR4->BOS5,8/12/2018,06:00 EDT,1646.90392,233.300921
EWR4->BOS5,8/12/2018,07:00 EDT,1760.39479,291.955745
EWR4->BOS5,8/12/2018,08:00 EDT,1969.75455,422.826956
EWR4->BOS5,8/12/2018,09:00 EDT,2095.53956,485.363878
EWR4->BOS5,8/12/2018,10:00 EDT,2337.48474,648.658476
EWR4->BOS5,8/12/2018,11:00 EDT,2685.50446,930.28679
EWR4->BOS5,8/12/2018,12:00 EDT,2972.95072,1014.8995
EWR4->BOS5,8/12/2018,13:00 EDT,3232.48216,1257.90533
EWR4->BOS5,8/12/2018,14:00 EDT,3493.39442,1601.86046
EWR4->BOS5,8/12/2018,15:00 EDT,3793.91248,1771.59657
EWR4->BOS5,8/12/2018,16:00 EDT,4086.12082,1987.63581
EWR4->BOS5,8/12/2018,17:00 EDT,4237.75728,2157.89741
EWR4->BOS5,8/12/2018,18:00 EDT,4503.87301,2216.91615
EWR4->BOS5,8/12/2018,19:00 EDT,4842.34937,2498.54434
EWR4->BOS5,8/12/2018,20:00 EDT,5353.59492,2868.25071
EWR4->BOS5,8/12/2018,21:00 EDT,5467.75014,3272.73236
EWR4->BOS5,8/12/2018,22:00 EDT,5479.40291,3943.01152
EWR4->BOS5,8/12/2018,23:00 EDT,5502.45798,4462.96028
EWR4->BOS5,8/13/2018,00:00 EDT,5517.13972,4722.17663
EWR4->BOS5,8/13/2018,01:00 EDT,5538.96894,5080.71239
EWR4->BOS5,8/13/2018,02:00 EDT,5543.06493,5174.75042
EWR4->BOS5,8/13/2018,03:00 EDT,5528.1816,5173.87849
EWR4->BOS5,8/13/2018,04:00 EDT,1693.85712,10.181567
EWR4->BOS5,8/13/2018,05:00 EDT,1707.06604,10.505054
EWR4->BOS5,8/13/2018,06:00 EDT,1734.72427,10.505054
EWR4->BOS5,8/13/2018,07:00 EDT,1804.52358,11.043708
EWR4->BOS5,8/13/2018,08:00 EDT,1968.76748,12.255974
EWR4->BOS5,8/13/2018,09:00 EDT,2150.84153,18.607025
EWR4->BOS5,8/13/2018,10:00 EDT,2351.67707,35.955171
EWR4->BOS5,8/13/2018,11:00 EDT,2589.50458,71.20675
EWR4->BOS5,8/13/2018,12:00 EDT,2774.08632,79.384036
EWR4->BOS5,8/13/2018,13:00 EDT,3010.98027,113.612398
EWR4->BOS5,8/13/2018,14:00 EDT,3282.44245,167.445787
EWR4->BOS5,8/13/2018,15:00 EDT,3334.01596,190.931528
EWR4->BOS5,8/13/2018,16:00 EDT,3522.48438,228.643107
EWR4->BOS5,8/13/2018,17:00 EDT,3761.17957,303.543004
EWR4->BOS5,8/13/2018,18:00 EDT,4044.23188,341.388538
EWR4->BOS5,8/13/2018,19:00 EDT,4197.52437,587.700102
EWR4->BOS5,8/13/2018,20:00 EDT,4572.29712,1086.10271
EWR4->BOS5,8/13/2018,21:00 EDT,5169.91504,1490.26853
EWR4->BOS5,8/13/2018,22:00 EDT,5227.92574,1490.26853
EWR4->BOS5,8/13/2018,23:00 EDT,5143.9932,1492.183
EWR4->BOS5,8/14/2018,00:00 EDT,3450.86708,2286.1058
EWR4->BOS5,8/14/2018,01:00 EDT,3592.00263,3090.59358
EWR4->BOS5,8/14/2018,02:00 EDT,3932.30807,3483.78133
EWR4->BOS5,8/14/2018,03:00 EDT,3927.36149,3483.78133
EWR4->BOS5,8/14/2018,04:00 EDT,1710.36807,15.738783
EWR4->BOS5,8/14/2018,05:00 EDT,1723.8275,19.40252
EWR4->BOS5,8/14/2018,06:00 EDT,1759.45124,19.707872
EWR4->BOS5,8/14/2018,07:00 EDT,1865.6106,53.14939
EWR4->BOS5,8/14/2018,08:00 EDT,2027.64053,91.386724
EWR4->BOS5,8/14/2018,09:00 EDT,2206.81095,117.345235
EWR4->BOS5,8/14/2018,10:00 EDT,2475.66843,151.80003
EWR4->BOS5,8/14/2018,11:00 EDT,2712.50938,202.012124
EWR4->BOS5,8/14/2018,12:00 EDT,2920.64526,223.675981
EWR4->BOS5,8/14/2018,13:00 EDT,3115.24138,250.597464
EWR4->BOS5,8/14/2018,14:00 EDT,3316.24596,308.789826
EWR4->BOS5,8/14/2018,15:00 EDT,3523.60769,453.764209
EWR4->BOS5,8/14/2018,16:00 EDT,3756.82703,687.533869
EWR4->BOS5,8/14/2018,17:00 EDT,4081.8555,1013.73032
EWR4->BOS5,8/14/2018,18:00 EDT,4347.66692,1150.45588
EWR4->BOS5,8/14/2018,19:00 EDT,4743.92917,1457.40845
EWR4->BOS5,8/14/2018,20:00 EDT,5229.91982,2298.0654
EWR4->BOS5,8/14/2018,21:00 EDT,5468.6924,2848.43455
EWR4->BOS5,8/14/2018,22:00 EDT,5477.98735,3777.58386
EWR4->BOS5,8/14/2018,23:00 EDT,5506.15328,4433.90328
EWR4->BOS5,8/15/2018,00:00 EDT,5507.68797,4729.63521
EWR4->BOS5,8/15/2018,01:00 EDT,5431.13819,5233.46483
EWR4->BOS5,8/15/2018,02:00 EDT,5454.82596,5269.18882
EWR4->BOS5,8/15/2018,03:00 EDT,5453.67293,5269.18882
EWR4->BOS5,8/15/2018,04:00 EDT,1994.54095,136.289624
EWR4->BOS5,8/15/2018,05:00 EDT,2037.51828,214.851595
EWR4->BOS5,8/15/2018,06:00 EDT,2083.16281,250.466912
EWR4->BOS5,8/15/2018,07:00 EDT,2216.89315,383.682945
EWR4->BOS5,8/15/2018,08:00 EDT,2394.33217,454.28935
EWR4->BOS5,8/15/2018,09:00 EDT,2524.21861,496.554578
EWR4->BOS5,8/15/2018,10:00 EDT,2729.35985,688.942615
EWR4->BOS5,8/15/2018,11:00 EDT,2950.95172,884.321453
EWR4->BOS5,8/15/2018,12:00 EDT,3185.33055,935.901808
EWR4->BOS5,8/15/2018,13:00 EDT,3424.04805,989.257189
EWR4->BOS5,8/15/2018,14:00 EDT,3647.43326,1086.33027
EWR4->BOS5,8/15/2018,15:00 EDT,3832.46591,1192.61653
EWR4->BOS5,8/15/2018,16:00 EDT,4093.09412,1390.61169
EWR4->BOS5,8/15/2018,17:00 EDT,4329.61696,1689.20413
EWR4->BOS5,8/15/2018,18:00 EDT,4555.18319,1845.26355
EWR4->BOS5,8/15/2018,19:00 EDT,4941.91307,2415.09063
EWR4->BOS5,8/15/2018,20:00 EDT,5412.99293,3112.97669
EWR4->ACY5,7/16/2018,22:00 EDT,5463.93888,3229.20189
EWR4->ACY5,7/16/2018,23:00 EDT,5465.77233,3945.08426
EWR4->ACY5,7/17/2018,00:00 EDT,5466.29687,4719.22691
EWR4->ACY5,7/17/2018,01:00 EDT,5482.15565,5374.02667
EWR4->ACY5,7/17/2018,02:00 EDT,5481.18123,5418.37169
EWR4->ACY5,7/17/2018,03:00 EDT,5467.62852,5418.37169
EWR4->ACY5,7/17/2018,04:00 EDT,2477.14118,134.002865
EWR4->ACY5,7/17/2018,05:00 EDT,2590.30833,147.223108
EWR4->ACY5,7/17/2018,06:00 EDT,2589.63088,152.567866
EWR4->ACY5,7/17/2018,07:00 EDT,2431.08335,232.513052
EWR4->ACY5,7/17/2018,08:00 EDT,2073.22343,340.005093
EWR4->ACY5,7/17/2018,09:00 EDT,2265.72996,468.192457
EWR4->ACY5,7/17/2018,10:00 EDT,2711.96873,545.431905
EWR4->ACY5,7/17/2018,11:00 EDT,3240.79418,710.25622
EWR4->ACY5,7/17/2018,12:00 EDT,3798.64813,768.567369
EWR4->ACY5,7/17/2018,13:00 EDT,4004.75925,980.682531
EWR4->ACY5,7/17/2018,14:00 EDT,3974.50903,1158.17498
EWR4->ACY5,7/17/2018,15:00 EDT,4404.83473,1378.73754
EWR4->ACY5,7/17/2018,16:00 EDT,4991.88965,1684.4175
EWR4->ACY5,7/17/2018,17:00 EDT,5487.21515,1928.37207
EWR4->ACY5,7/17/2018,18:00 EDT,5474.84068,2010.08626
EWR4->ACY5,7/17/2018,19:00 EDT,5479.04938,2372.01512
EWR4->ACY5,7/17/2018,20:00 EDT,5490.19762,3117.15573
EWR4->ACY5,7/17/2018,21:00 EDT,5483.18015,4128.75485
EWR4->ACY5,7/17/2018,22:00 EDT,5469.66763,4950.10613
EWR4->ACY5,7/17/2018,23:00 EDT,5483.06223,5330.8913
EWR4->ACY5,7/18/2018,00:00 EDT,5497.17846,5411.02328
EWR4->ACY5,7/18/2018,01:00 EDT,5539.49678,5494.75435
EWR4->ACY5,7/18/2018,02:00 EDT,5567.49474,5533.65878
EWR4->ACY5,7/18/2018,03:00 EDT,6973.21446,5533.63343
EWR4->ACY5,7/18/2018,04:00 EDT,7118.5369,170.017659
EWR4->ACY5,7/18/2018,05:00 EDT,7238.05426,330.18103
EWR4->ACY5,7/18/2018,06:00 EDT,7247.2115,361.337404
EWR4->ACY5,7/18/2018,07:00 EDT,7115.03673,494.487988
EWR4->ACY5,7/18/2018,08:00 EDT,6721.88836,663.216109
EWR4->ACY5,7/18/2018,09:00 EDT,7297.75567,1108.57239
EWR4->ACY5,7/18/2018,10:00 EDT,7300.02687,1489.50481
EWR4->ACY5,7/18/2018,11:00 EDT,7298.71812,1754.06213
EWR4->ACY5,7/18/2018,12:00 EDT,7280.08166,1885.99666
EWR4->ACY5,7/18/2018,13:00 EDT,7145.22882,2128.92178
EWR4->ACY5,7/18/2018,14:00 EDT,7232.40131,2299.3426
EWR4->ACY5,7/18/2018,15:00 EDT,7238.90239,2350.94168
EWR4->ACY5,7/18/2018,16:00 EDT,7221.76756,2416.34253
EWR4->ACY5,7/18/2018,17:00 EDT,7256.6553,2510.96554
EWR4->ACY5,7/18/2018,18:00 EDT,7248.71234,2536.61748
EWR4->ACY5,7/18/2018,19:00 EDT,7354.03875,2602.72955
